T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
378, -0.712, -0.0884, -0.125, 1.44, 0.616, 0.15, 0.38, 0.678, -0.0397, 15, 3.5, 0.81, 1.2e+02, 15, 4, -0.41, 1.4e+02, 15, 3.9, 0.13, 1.3e+02, 1.3e+02
347, -0.884, -0.0476, -0.261, 2.23, 0.705, 0.156, 0.509, 0.641, 0.0163, 15, 4.8, 0.091, 1.6e+02, 15, 4.7, 0.21, 1.6e+02, 15, 4.5, -1.2, 1.5e+02, 1.6e+02
347, -0.884, -0.0476, -0.261, 2.23, 0.705, 0.156, 0.509, 0.641, 0.0163, 15, 4.6, -0.77, 1.5e+02, 15, 4.7, -0.25, 1.6e+02, 15, 4.1, -1.9, 1.4e+02, 1.5e+02
310, -0.77, -0.186, -0.193, 2.24, 0.638, 0.166, 0.366, 0.602, -0.000457, 3.5, 1.4, 0.22, 47, 3.3, 1.3, 0.23, 44, 3.5, 1.4, 0.52, 46, 46
298, -0.767, -0.115, -0.192, 1.76, 0.701, 0.127, 0.366, 0.61, 0.0313, 15, 4.7, 0.39, 1.6e+02, 15, 4.7, 0.13, 1.6e+02, 15, 4.7, -0.58, 1.6e+02, 1.6e+02
340, -0.821, -0.0988, -0.177, 2.77, 0.693, 0.149, 0.209, 0.299, 0.0984, 15, 4.2, -0.32, 1.4e+02, 15, 4, 0.86, 1.4e+02, 15, 3.9, 1.3, 1.4e+02, 1.4e+02
315, -0.694, -0.049, -0.171, 1.98, 0.698, 0.2, 0.358, 0.606, 0.0646, 15, 4.4, -2.8, 1.6e+02, 15, 5, -2, 1.7e+02, 15, 3.4, -2.8, 1.3e+02, 1.5e+02
353, -0.586, -0.0171, -0.182, 2.62, 0.606, 0.164, 0.334, 0.175, -0.0648, 9.9, 1.3, 2.8, 68, 15, 5.5, -0.17, 1.8e+02, 15, 5.5, -0.58, 1.8e+02, 1.4e+02
353, -0.586, -0.0171, -0.182, 2.62, 0.606, 0.164, 0.334, 0.175, -0.0648, 15, 5.5, -0.5, 1.8e+02, 15, 5.5, 0.16, 1.8e+02, 15, 5.3, 0.59, 1.8e+02, 1.8e+02
291, -0.587, -0.0908, -0.212, 2.62, 0.623, 0.164, 0.337, 0.59, 0.029, 15, 4.7, -2.7, 1.7e+02, 15, 5.8, -0.21, 1.9e+02, 13, 3.2, -2.8, 1.2e+02, 1.6e+02
357, -0.611, -0.0609, -0.2, 2.92, 0.645, 0.151, 0.34, 0.417, -0.00305, 3.3, 1.3, -0.22, 43, 15, 5.8, 0.43, 1.9e+02, 3.3, 1.3, -0.082, 43, 92
400, -0.644, -0.0616, -0.167, 2.13, 0.655, 0.133, 0.21, 0.424, -0.105, 12, 2.9, -0.92, 1e+02, 15, 3.6, -2.5, 1.3e+02, 3.4, 0.41, 0.23, 17, 84
405, -0.716, -0.0618, -0.211, 2.28, 0.612, 0.157, 0.178, 0.427, -0.071, 12, 2.3, -0.52, 82, 15, 4.5, -1.3, 1.5e+02, 15, 4.7, -0.56, 1.6e+02, 1.3e+02
299, -0.662, -0.0872, -0.121, 2.87, 0.639, 0.155, 0.366, 0.661, 0, 15, 6, 0.41, 2e+02, 15, 6.1, -0.029, 2e+02, 15, 6.2, 0.78, 2e+02, 2e+02
299, -0.662, -0.0872, -0.121, 2.87, 0.639, 0.155, 0.366, 0.661, 0, 15, 6.2, -0.81, 2e+02, 12, 5.1, 0.64, 1.7e+02, 15, 5.7, 1.8, 1.9e+02, 1.8e+02
419, -0.65, -0.0619, -0.133, 2.38, 0.543, 0.166, 0.374, 0.454, 0, 3.8, 1.4, -0.036, 46, 4.1, 1.5, -0.075, 49, 15, 5.2, -1.9, 1.7e+02, 90
317, -0.605, -0.0617, -0.188, 2.28, 0.54, 0.148, 0.378, 0.302, -0.0376, 14, 2, 2.8, 89, 12, 1.3, 2.8, 71, 12, 1.3, 2.8, 70, 77
299, -0.662, -0.0872, -0.121, 2.87, 0.639, 0.155, 0.366, 0.661, 0, 15, 6.2, -0.077, 2e+02, 15, 6.1, 0.27, 2e+02, 15, 6.2, -0.39, 2e+02, 2e+02
299, -0.662, -0.0872, -0.121, 2.87, 0.639, 0.155, 0.366, 0.661, 0, 15, 6.1, -0.74, 2e+02, 15, 6.1, 0.16, 2e+02, 15, 6.2, 0.23, 2e+02, 2e+02
345, -0.669, -0.0084, -0.191, 1.86, 0.605, 0.139, 0.371, 0.334, -0.0671, 8.9, 1.5, -0.22, 55, 7.5, 1.7, -0.22, 59, 15, 3.3, -0.81, 1.2e+02, 77
349, -0.783, -0.0348, -0.211, 1.7, 0.63, 0.161, 0.319, 0.775, -0.0526, 15, 4.4, 0.61, 1.5e+02, 15, 3.7, 1.6, 1.3e+02, 15, -2.7, -0.68, 44, 1.1e+02
323, -0.679, -0.0619, -0.122, 1.8, 0.641, 0.204, 0.364, 0.653, 0.0657, 15, 5, 0.00052, 1.7e+02, 13, 2.3, -2.8, 96, 12, 2, -2.8, 87, 1.2e+02
300, -0.672, -0.0812, -0.187, 1.66, 0.624, 0.174, 0.368, 0.587, -0.00883, 9.3, 2, -0.1, 71, 15, 3.4, 0.48, 1.2e+02, 15, 3.6, 0.069, 1.2e+02, 1e+02
354, -0.729, -0.0461, -0.124, 1.97, 0.541, 0.141, 0.405, 0.332, -0.0414, 15, 4, 0.013, 1.4e+02, 15, 4.1, 0.7, 1.4e+02, 15, 4.1, 0.43, 1.4e+02, 1.4e+02
414, -0.683, -0.0506, -0.148, 1.44, 0.544, 0.158, 0.394, 0.158, -0.057, 15, 3.9, -0.017, 1.3e+02, 15, 4.1, 0.26, 1.4e+02, 15, 4.1, -0.3, 1.4e+02, 1.4e+02
299, -0.662, -0.0872, -0.121, 2.87, 1.28, 0.155, 0.366, 0.661, 0, 0.57, 0.29, 0.0063, 10, 0.6, 0.3, 0.009, 11, 0.57, 0.29, 0.0049, 10, 10
298, -0.791, -0.099, -0.161, 2.37, 0.639, 0.155, 0.366, 0.66, 0.0306, 15, 5.3, -0.049, 1.7e+02, 15, 5.5, 2.1, 1.8e+02, 15, 5.6, 1.2, 1.9e+02, 1.8e+02
307, -0.78, -0.115, -0.144, 2.44, 0.639, 0.155, 0.366, 0.648, 0.0135, 2.4, 1, 0.11, 34, 2.5, 1.1, 0.057, 36, 2.5, 1.1, 0.098, 36, 35
298, -0.652, -0.079, -0.09, 2.58, 0.607, 0.166, 0.381, 0.455, 0.00511, 2.3, 1, 0.087, 33, 2.3, 1, 0.013, 33, 2.2, 0.98, 0.065, 33, 33
296, -0.64, -0.079, -0.202, 3.32, 0.751, 0.164, 0.373, 0.339, -0.0171, 15, 7.4, 0.3, 2.4e+02, 12, 4.8, -2.8, 1.6e+02, 15, 7.3, 1.5, 2.4e+02, 2.1e+02
249, -0.621, -0.0595, -0.214, 3.01, 0.634, 0.16, 0.366, 0.69, -0.0233, 15, 3.9, 0.28, 1.3e+02, 15, 4.5, 0.33, 1.5e+02, 15, 4.2, 0.5, 1.4e+02, 1.4e+02
323, -0.676, -0.142, -0.174, 2.75, 0.635, 0.152, 0.367, 0.612, 0.0513, 13, 0.6, 2.8, 55, 14, 2.3, 2.8, 99, 14, 2.4, 2.8, 1e+02, 85
353, -0.738, -0.0732, -0.204, 2.18, 0.661, 0.135, 0.263, 0.647, 0.0746, 15, 3.6, -1.1, 1.3e+02, 15, 3.6, 0.6, 1.2e+02, 15, 3.8, 0.29, 1.3e+02, 1.3e+02
346, -0.708, -0.045, -0.179, 1.91, 0.577, 0.141, 0.292, 0.186, -0.0333, 15, 4.1, 0.39, 1.4e+02, 15, 4.3, -0.2, 1.5e+02, 15, 4.2, -0.72, 1.4e+02, 1.4e+02
309, -0.606, -0.0581, -0.119, 2.9, 0.594, 0.152, 0.371, 0.348, 0.000137, 15, 4.5, 2.8, 1.6e+02, 12, 2.7, 2.8, 1.1e+02, 12, 2.9, 2.8, 1.1e+02, 1.3e+02
309, -0.676, -0.0847, -0.0947, 2.28, 0.681, 0.176, 0.376, 0.554, 2.43e-05, 2.2, 0.92, 0.1, 31, 2.2, 0.9, 0.051, 30, 2.2, 0.9, 0.043, 30, 30
381, -0.648, -0.0527, -0.15, 2.5, 0.547, 0.152, 0.35, 0.512, -0.00415, 15, 2.7, 2, 1e+02, 15, 3.4, 1, 1.2e+02, 15, 3.4, 1, 1.2e+02, 1.1e+02
344, -0.717, -0.0772, -0.131, 2.76, 0.521, 0.156, 0.372, 0.808, 0.000521, 15, 4.3, -0.56, 1.5e+02, 15, 4.6, -0.069, 1.6e+02, 15, 4.3, -0.75, 1.4e+02, 1.5e+02
300, -0.643, -0.0777, -0.189, 2.07, 0.721, 0.131, 0.377, 0.52, -0.0402, 15, 3.8, -1.7, 1.3e+02, 15, 4.3, 1.1, 1.5e+02, 15, 3.7, 1.9, 1.3e+02, 1.4e+02
300, -0.693, -0.0794, -0.164, 2.72, 0.709, 0.172, 0.381, 0.379, 0.0246, 2.5, 1.1, 0.1, 37, 2.6, 1.2, 0.091, 39, 2.5, 1.1, -0.0089, 37, 38
298, -0.657, -0.123, -0.082, 2.89, 0.618, 0.157, 0.366, 0.868, -0.0142, 2.5, 1, 0.00024, 35, 2.8, 1.2, 0.0084, 39, 2.3, 0.98, -0.0073, 33, 36
297, -0.61, -0.4, -0.292, 2.88, 0.662, 0.16, 0.366, 0.576, 0.0468, 1.8, 0.76, 0.1, 26, 1.8, 0.74, 0.08, 25, 1.8, 0.77, 0.081, 26, 26
276, -0.524, -0.0869, -0.205, 2.51, 0.62, 0.16, 0.343, 0.18, -0.0868, 15, 4.3, -0.21, 1.5e+02, 15, 4.3, 0.24, 1.4e+02, 15, 3.5, 0.34, 1.2e+02, 1.4e+02
375, -0.564, -0.0789, -0.196, 2.66, 0.661, 0.174, 0.331, 0.544, -0.0542, 14, 2.8, -2.8, 1.1e+02, 4.8, 1.2, -0.49, 44, 14, 2.3, -2.8, 97, 84
332, -0.739, -0.0915, -0.143, 1.74, 0.53, 0.152, 0.37, 0.82, -0.0205, 15, 4.3, -0.091, 1.4e+02, 15, 4, -1.6, 1.4e+02, 15, 4.3, 0.67, 1.4e+02, 1.4e+02
317, -0.678, -0.0795, -0.12, 2.5, 0.672, 0.161, 0.36, 0.503, 0, 12, 3.4, 2.8, 1.3e+02, 13, 3.5, 2.8, 1.3e+02, 13, 3.5, 2.8, 1.3e+02, 1.3e+02
319, -0.733, -0.123, -0.112, 2.45, 0.624, 0.142, 0.433, 0.289, 0.00989, 14, 4.4, 2.8, 1.5e+02, 15, 4.9, 2.8, 1.7e+02, 14, 4.6, 2.8, 1.6e+02, 1.6e+02
261, -0.733, -0.157, -0.205, 2.52, 0.659, 0.14, 0.424, 0.326, 0.038, 12, 1.4, 2.8, 73, 12, 1, 2.8, 63, 11, 1.1, 2.8, 64, 67
303, -0.679, -0.0962, -0.191, 3.06, 0.654, 0.162, 0.366, 0.582, -0.0204, 11, 3.2, 2.8, 1.2e+02, 11, 3.5, 2.8, 1.3e+02, 11, 3.3, 2.8, 1.2e+02, 1.2e+02
292, -0.66, -0.102, -0.176, 2.84, 0.647, 0.181, 0.369, 0.535, 0.044, 15, 7, 0.083, 2.3e+02, 12, 4.5, -2.8, 1.6e+02, 15, 7, 0.53, 2.3e+02, 2e+02
330, -0.842, -0.14, -0.192, 1.96, 0.636, 0.156, 0.376, 0.493, 0.0273, 15, 3.9, -1.3, 1.4e+02, 15, 4.2, 1.2, 1.4e+02, 15, 4.3, 0.76, 1.5e+02, 1.4e+02
337, -0.819, -0.0887, -0.192, 1.9, 0.69, 0.154, 0.268, 0.435, 0.028, 15, 4.4, 1, 1.5e+02, 15, 4.5, -0.11, 1.5e+02, 15, 4.5, 0.43, 1.5e+02, 1.5e+02
295, -0.772, -0.0893, -0.123, 2.89, 0.659, 0.149, 0.453, 0.646, -0.0207, 15, 6.4, 0.53, 2.1e+02, 15, 6.5, 1.1, 2.1e+02, 9.4, 4.2, 0.55, 1.4e+02, 1.8e+02
291, -1, -0.0706, -0.12, 2.65, 0.647, 0.158, 0.417, 0.684, -0.0391, 15, 4.3, 0.66, 1.5e+02, 15, 4.3, 0.47, 1.4e+02, 15, 3.7, -1.9, 1.3e+02, 1.4e+02
312, -0.764, -0.131, -0.12, 2.57, 0.625, 0.152, 0.46, 0.707, 0.0106, 2.5, 1.1, 0.1, 36, 2.3, 0.97, 0.13, 33, 2.5, 1.1, 0.00074, 36, 35
316, -0.675, -0.128, -0.113, 2.24, 0.622, 0.143, 0.355, 0.372, 0.00738, 2.6, 1.1, -0.038, 36, 2.7, 1.1, -0.06, 36, 3, 1.3, 0.023, 42, 38
291, -0.66, -0.0894, -0.138, 2.88, 0.65, 0.166, 0.366, 0.558, 0.0354, 2.9, 1.3, 0.018, 42, 2.8, 1.2, 0.19, 40, 3, 1.3, 0.15, 44, 42
297, -0.659, -0.0856, -0.165, 2.83, 0.645, 0.144, 0.369, 0.627, -0.0162, 15, 4.7, 1.5, 1.6e+02, 15, 4, -1.9, 1.4e+02, 15, 4.4, 2.2, 1.5e+02, 1.5e+02
455, -0.823, -0.111, -0.18, 2.18, 0.588, 0.158, 0.331, 0.213, -0.0333, 15, 4.4, -0.57, 1.5e+02, 15, 3.8, -2, 1.4e+02, 15, 4.3, -1, 1.5e+02, 1.4e+02
462, -0.686, -0.0903, -0.198, 1.93, 0.621, 0.159, 0.348, -0.0756, -0.0294, 15, 3.1, -2.1, 1.1e+02, 15, 3.7, -0.7, 1.3e+02, 15, 3.7, -0.93, 1.3e+02, 1.2e+02
299, -0.662, -0.0872, -0.121, 2.87, 0.639, 0.155, 0.366, 0.661, 0, 15, 5.9, -0.19, 1.9e+02, 9.4, 4, -0.18, 1.3e+02, 15, 5.6, 1.9, 1.9e+02, 1.7e+02
299, -0.662, -0.0872, -0.121, 2.87, 0.639, 0.155, 0.366, 0.661, 0, 15, 6.2, 0.19, 2e+02, 15, 6.2, 0.74, 2e+02, 5.5, 2.3, 0.25, 77, 1.6e+02
371, -0.632, -0.0634, -0.169, 2.04, 0.591, 0.162, 0.341, 0.579, 0.0598, 15, 4.1, 0.095, 1.4e+02, 15, 4.3, 0.14, 1.4e+02, 15, 4.2, -0.7, 1.4e+02, 1.4e+02
367, -0.637, -0.0104, -0.17, 2.72, 0.676, 0.161, 0.323, 0.0767, -0.053, 13, 1.9, -2.8, 85, 15, 3.8, -0.52, 1.3e+02, 15, 4.4, -1.9, 1.5e+02, 1.2e+02
298, -0.755, -0.128, -0.201, 1.63, 0.707, 0.159, 0.376, 0.243, 0.0304, 15, 4.6, -0.78, 1.5e+02, 15, 4.8, -0.23, 1.6e+02, 15, 4.7, -0.5, 1.6e+02, 1.6e+02
296, -0.808, -0.109, -0.192, 3.45, 0.728, 0.14, 0.366, 0.674, -0.0398, 15, 6.6, -1.1, 2.1e+02, 15, 6.9, 0.89, 2.2e+02, 1.9, 0.91, 0.086, 30, 1.6e+02
356, -0.549, -0.0685, -0.205, 2.57, 0.558, 0.172, 0.33, 0.719, -0.109, 15, 5.5, -2.4, 1.9e+02, 2.8, 0.93, -0.085, 32, 15, 5.9, -1.8, 1.9e+02, 1.4e+02
375, -1, -0.0814, -0.2, 2.39, 0.533, 0.207, 0.345, 0.0898, -0.111, 11, 1.7, 2.8, 79, 11, 1.9, 2.8, 84, 11, 1.8, 2.8, 81, 81
308, -0.619, -0.4, -0.103, 2.33, 0.544, 0.172, 0.377, 0.447, 0.000218, 1.7, 0.58, 0.098, 20, 1.7, 0.57, 0.11, 20, 1.7, 0.58, 0.068, 20, 20
318, -0.814, -0.111, -0.198, 3, 0.678, 0.159, 0.496, 0.69, 0.0315, 15, 4, 2, 1.4e+02, 15, 3.5, 2.5, 1.3e+02, 13, 2.5, 2.8, 1e+02, 1.2e+02
352, -0.727, -0.0153, -0.177, 2.12, 0.706, 0.166, 0.537, 0.475, 0.022, 15, 3.8, 0.39, 1.3e+02, 15, 3.6, 0.64, 1.3e+02, 15, 3.6, 1.1, 1.3e+02, 1.3e+02
343, -0.728, -0.0158, -0.199, 3.08, 0.665, 0.16, 0.339, 0.294, -0.0937, 15, 4.9, 1, 1.6e+02, 15, 5, -0.0026, 1.7e+02, 15, 4.9, -0.58, 1.6e+02, 1.6e+02
358, -0.657, -0.0137, -0.183, 3.04, 0.638, 0.168, 0.342, 0.454, -0.0163, 15, 5.9, -0.57, 1.9e+02, 15, 5.4, -2, 1.8e+02, 15, 5.7, -1.5, 1.9e+02, 1.9e+02
301, -0.64, -0.0633, 0, 2.77, 0.647, 0.172, 0.372, 0.389, 0.0557, 1.7, 0.68, 0.15, 23, 1.8, 0.67, 0.15, 23, 1.7, 0.68, 0.19, 23, 23
306, -0.649, -0.1, -0.0875, 3.1, 0.642, 0.163, 0.34, 0.373, 0.0114, 2.2, 0.92, 0.026, 31, 2.2, 0.91, 0.044, 31, 2.1, 0.89, 0.014, 30, 30
297, -0.673, -0.0796, -0.116, 3.07, 0.646, 0.153, 0.443, 0.185, 0.0103, 15, 5.5, 1.3, 1.8e+02, 15, 5.6, 1.5, 1.9e+02, 15, 5.8, 1.2, 1.9e+02, 1.9e+02
299, -0.685, -0.133, -0.114, 2.95, 0.636, 0.16, 0.405, 0.687, 0.00879, 2.4, 1.1, 0.035, 35, 3.2, 1.4, -0.084, 47, 2.6, 1.1, -0.021, 37, 40
319, -0.632, -0.094, -0.123, 3.54, 0.632, 0.151, 0.39, 0.589, -0.0638, 15, 3.2, 2.4, 1.2e+02, 14, 2.9, 2.8, 1.1e+02, 15, -1.3, 0.66, 31, 88
298, -0.695, -0.0877, -0.122, 2.89, 0.647, 0.154, 0.389, 0.648, -0.0697, 14, 4.2, 2.8, 1.5e+02, 15, 5.7, -1.1, 1.9e+02, 15, 6, -0.37, 2e+02, 1.8e+02
356, -0.75, -0.0547, -0.14, 2.7, 0.543, 0.164, 0.371, 0.371, 0.000296, 15, 5.9, 2.3, 2e+02, 2.2, 0.68, -0.075, 24, 15, 5.9, 2.4, 2e+02, 1.4e+02
291, -0.597, -0.0849, -0.114, 2.74, 0.517, 0.179, 0.38, 0.805, 0.000286, 9.5, 3.8, -1, 1.3e+02, 15, 6.5, -0.14, 2.1e+02, 15, 6.3, -1, 2.1e+02, 1.8e+02
374, -0.719, -0.134, -0.18, 3.32, 0.625, 0.166, 0.322, 0.474, 0.0586, 15, 4.3, -1.8, 1.5e+02, 15, 3.8, -2.4, 1.4e+02, 15, 4.4, -1.5, 1.5e+02, 1.5e+02
423, -0.773, -0.137, -0.234, 1.67, 0.577, 0.17, 0.318, 0.453, 0.0225, 15, 3, -2.5, 1.1e+02, 15, 4.2, -0.62, 1.4e+02, 15, 4.5, -0.078, 1.5e+02, 1.4e+02
295, -0.659, -0.137, -0.242, 3.01, 0.64, 0.156, 0.365, 0.74, 0.0312, 9.6, 0.14, 2.8, 42, 9.9, 1.3, 2.8, 69, 9.5, 1.5, 2.8, 73, 61
291, -0.609, -0.0776, -0.173, 2.79, 0.656, 0.159, 0.366, 0.848, 0.0601, 15, 6.3, 0.73, 2.1e+02, 15, 5.8, -1.8, 1.9e+02, 15, 5.5, -2.5, 1.9e+02, 2e+02
358, -0.645, -0.101, -0.176, 2.76, 0.635, 0.145, 0.358, 0.121, 0.0601, 2.8, 0.98, 0.031, 33, 3, 1.1, 0.092, 37, 2.9, 1, 0.028, 35, 35
315, -0.521, -0.0603, -0.185, 2.75, 0.733, 0.17, 0.316, 0.528, 0.0155, 15, 3.2, 2.5, 1.2e+02, 15, 3, 2.6, 1.2e+02, 14, 2.2, 2.8, 94, 1.1e+02
279, -0.707, -0.0954, -0.308, 2.32, 0.682, 0.157, 0.529, 0.643, 0.0178, 15, 3.4, -0.34, 1.2e+02, 15, 4.1, -0.52, 1.4e+02, 15, 4.1, -0.27, 1.4e+02, 1.3e+02
351, -0.87, -0.0537, -0.165, 2.66, 0.64, 0.156, 0.428, 0.649, -0.00243, 15, 4, 1.6, 1.4e+02, 15, 4.1, 1.6, 1.4e+02, 15, 4.5, -0.37, 1.5e+02, 1.4e+02
294, -0.81, -0.22, -0.191, 2.53, 0.651, 0.122, 0.37, 0.54, 0.0421, 14, 3.7, -2.8, 1.4e+02, 15, 5.9, 0.61, 1.9e+02, 15, 5.8, 0.84, 1.9e+02, 1.7e+02
291, -0.694, -0.101, -0.193, 2.11, 0.652, 0.0767, 0.365, 0.593, 0.0414, 15, 4.1, 0.29, 1.4e+02, 15, 4.3, 0.74, 1.4e+02, 15, 4.3, 0.4, 1.4e+02, 1.4e+02
295, -0.62, -0.0878, -0.113, 2.77, 0.525, 0.173, 0.379, 0.789, 1.59e-05, 15, 7.1, 0.3, 2.3e+02, 15, 7, -0.87, 2.3e+02, 4.7, 2.2, 0.14, 71, 1.8e+02
290, -0.58, -0.0846, -0.112, 2.86, 0.679, 0.165, 0.363, 0.685, 0.000356, 2.3, 0.98, 0.13, 33, 2.3, 1, 0.13, 33, 2.3, 0.96, 0.13, 32, 33
374, -0.594, -0.0892, -0.203, 2.53, 0.618, 0.162, 0.37, 0.773, -0.0582, 14, 1.1, 0.82, 52, 6, 1.2, 0.86, 45, 15, 4.5, 0.73, 1.5e+02, 83
311, -0.553, -0.114, -0.118, 2.76, 0.596, 0.154, 0.356, 0.0534, 0.0295, 15, 5, 2.3, 1.7e+02, 15, 5.3, 1.9, 1.8e+02, 15, 4.5, -2.5, 1.6e+02, 1.7e+02
287, -0.757, -0.153, -0.226, 3.3, 0.659, 0.152, 0.336, 0.677, -0.0317, 15, 7.1, 1, 2.3e+02, 14, 5.7, -2.8, 1.9e+02, 15, 7, 1.5, 2.3e+02, 2.2e+02
286, -0.729, -0.115, -0.229, 3.17, 0.66, 0.5, 0.421, 0.626, 0.00094, 1.5, 0.22, -0.04, 9.1, 1.6, 0.19, 0.031, 8.2, 1.8, 0.17, 0.059, 7.9, 8.4
289, -0.71, -0.0764, -0.106, 2.74, 0.649, 0.153, 0.374, 0.388, -0.0158, 3.2, 1.3, 0.28, 42, 13, 4.1, 2.8, 1.5e+02, 11, 2.4, 2.8, 96, 95
290, -0.631, -0.131, -0.135, 2.79, 0.637, 0.164, 0.345, 0.588, 0.0637, 2.7, 1.1, 0.083, 37, 2.5, 1, 0.013, 34, 2.5, 1, 0.063, 35, 35
297, -0.67, -0.0815, -0.0929, 3.18, 0.681, 0.155, 0.359, 0.322, -0.00377, 1.9, 0.81, 0.072, 27, 3.3, 1.4, 0.19, 47, 14, 5.6, 0.6, 1.8e+02, 85
299, -0.663, -0.0902, -0.224, 3.11, 0.693, 0.162, 0.421, 0.641, 0.00622, 15, 5.3, 1, 1.8e+02, 15, 4.2, -2.3, 1.5e+02, 15, 4.6, -0.49, 1.6e+02, 1.6e+02
300, -0.675, -0.0775, -0.144, 3.08, 0.655, 0.161, 0.435, 0.153, 0.00518, 15, 5.8, 1.1, 1.9e+02, 15, 6, 0.43, 2e+02, 15, 5.9, 0.22, 1.9e+02, 1.9e+02
301, -0.667, -0.0799, -0.145, 3.13, 0.664, 0.155, 0.47, 0.217, 0.0173, 3.5, 1.5, 0.2, 49, 15, 6.1, 1.3, 2e+02, 4.6, 1.8, -0.35, 61, 1e+02
293, -0.598, -0.06, -0.115, 2.27, 0.689, 0.165, 0.387, 0.52, -0.0846, 15, 5.9, -0.94, 1.9e+02, 15, 5.3, -2.1, 1.8e+02, 15, 6, 0.16, 2e+02, 1.9e+02
299, -0.687, -0.0616, -0.121, 2.67, 0.651, 0.165, 0.383, 0.442, 0.0257, 10, 3.5, 2.8, 1.3e+02, 9.5, 2.7, 2.8, 1e+02, 9.2, 2.3, 2.8, 91, 1.1e+02
297, -0.632, -0.0779, -0.149, 2.72, 0.701, 0.158, 0.355, 0.351, -0.00402, 15, 5.6, 0.75, 1.8e+02, 15, 5.5, -0.11, 1.8e+02, 13, 3.7, 2.8, 1.3e+02, 1.7e+02
333, -0.729, -0.067, -0.164, 2.7, 0.695, 0.16, 0.384, 0.623, -0.00342, 15, 3.3, 0.12, 1.1e+02, 15, 4.3, 0.45, 1.5e+02, 15, 4.3, 0.43, 1.5e+02, 1.3e+02
299, -0.673, -0.0544, -0.12, 3.13, 0.64, 0.162, 0.368, 0.499, -0.0749, 15, 5, 0.84, 1.7e+02, 15, 4.6, -1.6, 1.6e+02, 13, 2.4, -2.8, 99, 1.4e+02
345, -0.648, -0.0242, -0.193, 3.06, 0.652, 0.159, 0.368, 0.519, -0.103, 12, 4.1, -1.4, 1.4e+02, 13, 3.9, -2.8, 1.4e+02, 15, 4.9, -1.9, 1.7e+02, 1.5e+02
298, -0.738, -0.135, -0.239, 2.81, 0.633, 0.174, 0.37, 0.501, -0.00515, 15, 7.7, 1.3, 2.5e+02, 15, 7.8, -1, 2.5e+02, 10, 3.8, -2.8, 1.3e+02, 2.1e+02
285, -0.763, -0.122, -0.216, 3.18, 0.641, 0.179, 0.372, 0.394, 0.041, 15, 5.1, -0.5, 1.7e+02, 15, 4.5, -1.7, 1.5e+02, 14, 3.1, -2.8, 1.2e+02, 1.5e+02
291, -0.615, -0.057, -0.214, 1.9, 0.657, 0.0977, 0.366, 0.592, 0.00771, 15, 3.3, 0.45, 1.1e+02, 15, 3.4, 0.051, 1.2e+02, 15, 3.4, 0.42, 1.2e+02, 1.2e+02
299, -0.621, -0.221, -0.187, 2.75, 0.686, 0.16, 0.366, 0.594, -0.0051, 2.3, 1, -0.02, 34, 2.5, 1.1, 0.095, 35, 2.5, 1, -0.079, 35, 35
325, -0.555, 0.0162, -0.118, 2.96, 0.601, 0.152, 0.345, 0.868, 0.017, 15, 2.4, -0.13, 88, 15, 2.2, -0.79, 84, 15, 2.4, 0.12, 87, 86
373, -0.612, -0.0706, -0.143, 2.8, 0.652, 0.154, 0.322, 0.585, -0.00302, 15, 4.1, -0.78, 1.4e+02, 15, 3.1, -2.2, 1.2e+02, 13, 3.2, 1.4, 1.1e+02, 1.2e+02
295, -0.622, -0.127, -0.0672, 2.71, 0.478, 0.167, 0.368, 0.62, 0.0266, 2.5, 0.97, -0.028, 33, 2.5, 0.96, -0.075, 32, 2.5, 0.99, -0.054, 33, 33
303, -0.622, -0.133, -0.15, 2.98, 0.635, 0.155, 0.377, 0.352, 0.00124, 2.7, 1.1, 0.086, 37, 2.8, 1.2, -0.058, 39, 2.7, 1.1, 0.11, 38, 38
282, -0.556, -0.0696, -0.128, 2.78, 0.627, 0.167, 0.336, 0.11, -0.00236, 15, 4.7, 0.38, 1.6e+02, 14, 3.2, 2.8, 1.2e+02, 15, 5, 0.52, 1.7e+02, 1.5e+02
294, -0.577, -0.0771, -0.127, 2.54, 0.628, 0.157, 0.374, 0.377, -0.0451, 15, 5, 2.5, 1.7e+02, 10, 1.1, 2.8, 63, 11, 1.2, 2.8, 66, 1e+02
338, -0.789, -0.0893, -0.0727, 2.55, 0.696, 0.149, 0.51, 0.641, 0.0251, 15, 4.7, 0.28, 1.6e+02, 15, 4.5, 0.13, 1.5e+02, 15, 4.5, 0.2, 1.5e+02, 1.5e+02
273, -0.742, -0.0808, -0.169, 1.91, 0.659, 0.146, 0.521, 0.641, 0.0233, 15, 1.4, -2.7, 76, 15, 1.7, -2.5, 79, 15, 1.7, -2.4, 79, 78
281, -0.568, -0.4, -0.205, 2.8, 0.625, 0.159, 0.369, 0.706, -0.00741, 1.9, 0.64, 0.0024, 22, 1.9, 0.67, 0.014, 23, 1.9, 0.68, -0.027, 23, 23
335, -0.69, -0.0998, -0.159, 2.93, 0.651, 0.167, 0.343, 0.156, 0.025, 15, 4.2, 0.12, 1.4e+02, 15, 4.2, 0.91, 1.4e+02, 15, 4.3, 0.52, 1.5e+02, 1.4e+02
