T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
418, -0.394, -0.233, -0.106, 0.367, 0.671, 0.0473, 0.49, 0.214, 0.0504, 2.7, 0.013, -0.22, 6.2, 3, 0.66, 0.099, 24, 2.2, 0.28, -0.43, 14, 15
598, -0.464, -0.0533, -0.0946, 0.676, 0.275, 0.435, 0.0934, 0.00486, 0.0703, 3.3, -0.35, -0.092, 7.9, 2.2, -0.18, -0.36, 7.2, 2.4, -0.14, -0.3, 6.8, 7.3
650, -0.615, -0.279, -0.137, 0.452, 0.0331, 0.0248, 0.147, 0.228, 0.113, 2.2, -0.28, -0.17, 6.4, 2, -0.38, -0.023, 6.8, 2.2, -0.23, -0.25, 6.5, 6.6
418, -0.152, -0.0406, -0.106, 0.645, 0.671, 0.00469, 0.416, 0.25, 0.163, 30, -1.8, -0.53, 50, 30, -1.8, -0.71, 50, 2.2, 0.46, 0.012, 17, 39
295, -0.434, -0.233, -0.0468, 0.581, 0.201, 0.0473, 0.49, 0.451, 0.17, 3.5, 0.53, 0.11, 21, 2.5, 0.057, -0.29, 7.5, 2.3, -0.25, -0.34, 7.5, 12
475, -0.539, -0.0832, -0.289, 0.676, 0.7, 0.121, 0.147, 0.228, 0.165, 30, 3.4, -1.8, 1.4e+02, 30, 3.1, 2.6, 1.3e+02, 30, 3.9, 0.84, 1.5e+02, 1.4e+02
296, -0.582, -0.311, -0.135, 0.417, 0.589, 0.0741, 0.487, 0.132, 0.0254, 1.5, -0.2, -0.13, 4.9, 1.7, -0.16, -0.15, 4.9, 1.6, -0.2, -0.13, 5.1, 4.9
569, -0.186, -0.153, -0.134, 0.214, 0.477, 0.259, 0.0285, 0.0492, 0.113, 14, 0.21, 0.42, 24, 3.8, 0.16, -0.54, 13, 4.9, -0.33, 0.31, 10, 16
569, -0.615, -0.311, -0.137, 0.676, 0.416, 0.0248, 0.0285, 0.228, 0.0598, 4.2, 0.25, 0.14, 13, 3.3, -0.21, -0.41, 8.9, 4.2, -0.15, -0.57, 11, 11
629, -0.582, -0.0533, -0.135, 0.417, 0.477, 0.0741, 0.473, 0.0492, 0.113, 2.8, -0.46, 0.088, 8.5, 2.8, -0.45, 0.01, 8.3, 2.8, -0.45, 0.061, 8.4, 8.4
650, -0.615, -0.0533, -0.137, 0.676, 0.416, 0.0248, 0.473, 0.228, 0.0598, 30, 0.0081, 0.12, 32, 4.8, 0.17, 0.22, 12, 30, 0.075, 0.28, 35, 27
629, -0.615, -0.0533, -0.137, 0.676, 0.275, 0.0248, 0.147, 0.228, 0.0703, 2.7, -0.37, 0.27, 8.2, 2.7, -0.37, 0.24, 8.1, 2.8, -0.36, 0.29, 8.4, 8.3
770, -0.736, -0.051, -0.0935, 0.601, 0.677, 0.464, 0.171, 0.0207, 0.0703, 1.1, 0.42, 0.21, 15, 1, 0.4, 0.18, 14, 1, 0.41, 0.18, 15, 15
787, -0.00147, -0.192, -0.137, 0.417, 0.643, 0.0516, 0.239, 0.0404, 0.0535, 5, 0.51, -0.053, 21, 27, 0.92, -0.069, 56, 5, 0.47, -0.062, 20, 32
761, -0.151, -0.0567, -0.0784, 0.693, 0.275, 0.464, 0.473, 0.228, 0.0703, 2.8, -0.27, -0.38, 8.5, 2.5, -0.24, -0.41, 8.2, 2.5, -0.26, -0.38, 8.1, 8.3
650, -0.615, -0.0533, -0.137, 0.676, 0.643, 0.0248, 0.147, 0.193, 0.0382, 4.6, 0.0074, 0.45, 10, 30, 0.74, 0.85, 57, 30, 0.47, 0.81, 50, 39
295, -0.394, -0.0406, -0.0799, 0.367, 0.35, 0.207, 0.416, 0.451, 0.17, 2, 0.2, -0.037, 9, 2, 0.27, -0.099, 11, 2, 0.24, -0.11, 10, 10
299, -0.434, -0.249, -0.0468, 0.581, 0.201, 0.00469, 0.235, 0.214, 0.0504, 2.5, 0.33, 0.39, 15, 2.3, 0.13, 0.4, 10, 2.4, 0.13, 0.42, 10, 12
527, -0.152, -0.382, -0.106, 0.645, 0.671, 0.0473, 0.49, 0.25, 0.163, 7.2, 0.58, -0.27, 26, 4.4, 0.45, -0.31, 20, 3.2, 0.53, -0.17, 20, 22
418, -0.752, -0.233, -0.0852, 0.0795, 0.65, 0.385, 0.152, 0.414, 0.00683, 1.4, 0.36, -0.016, 13, 1.2, 0.35, 0.073, 13, 1.4, 0.38, 0.044, 14, 13
295, -0.434, -0.0783, -0.106, 0.0817, 0.505, 0.00469, 0.49, 0.0517, 0.011, 2, 0.15, 0.05, 7.5, 2.3, -0.58, 0.27, 9.8, 1.9, 0.21, 0.055, 9.3, 8.9
418, -0.168, -0.233, -0.0468, 0.581, 0.597, 0.0473, 0.416, 0.419, 0.0921, 30, 0.099, 0.22, 35, 30, -0.1, 0.046, 32, 30, 0.034, 0.047, 32, 33
629, -0.151, -0.0567, -0.106, 0.693, 0.416, 0.433, 0.49, 0.193, 0.163, 2.2, 0.0086, 0.49, 8.2, 4.3, -0.46, 0.39, 11, 11, -0.2, -0.6, 18, 13
418, -0.152, -0.233, -0.0784, 0.645, 0.671, 0.0473, 0.473, 0.25, 0.0598, 1.3, 0.45, 0.0039, 16, 1.2, 0.45, -0.016, 16, 1.2, 0.45, -0.03, 16, 16
569, -0.582, -0.325, -0.147, 0.244, 0.628, 0.189, 0.235, 0.335, 0.0928, 2.8, 0.22, -0.26, 12, 2.2, -0.5, -0.13, 8.4, 2.2, -0.36, -0.21, 7.3, 9.1
504, -0.111, -0.311, -0.135, 0.333, 0.477, 0.0741, 0.373, 0.337, 0.113, 30, 0.34, -0.4, 43, 30, 0.46, 0.019, 45, 30, -0.24, -0.31, 35, 41
418, -0.168, -0.233, -0.0468, 0.581, 0.505, 0.00469, 0.49, 0.0517, 0.0921, 30, -1.7, 0.29, 48, 30, -1.6, 0.056, 47, 30, -1.4, -0.7, 47, 47
295, -0.434, -0.0783, -0.106, 0.0817, 0.597, 0.0473, 0.416, 0.419, 0.011, 1.7, -0.27, 0.059, 5.4, 2.1, -0.1, 0.015, 4.2, 2, -0.18, 0.024, 4.8, 4.8
308, -0.394, -0.0614, -0.151, 0.367, 0.35, 0.207, 0.241, 0.25, 0.163, 30, -0.083, -0.12, 32, 4.1, -0.41, 0.14, 9.4, 30, -0.15, 0.069, 33, 25
299, -0.152, -0.249, -0.0799, 0.645, 0.671, 0.446, 0.235, 0.214, 0.0504, 1.1, 0.46, 0.013, 16, 1.1, 0.45, -0.015, 16, 1.1, 0.45, -0.025, 15, 16
418, -0.152, -0.0406, -0.106, 0.581, 0.671, 0.00469, 0.416, 0.25, 0.0799, 30, -1.6, 0.13, 47, 30, -1.6, 0.07, 47, 1.5, 0.47, -0.045, 17, 37
775, -0.107, -0.0925, -0.0468, 0.645, 0.505, 0.00469, 0.462, 0.212, 0.163, 4.1, 0.16, -0.43, 13, 30, -0.76, -0.051, 39, 30, -0.78, -0.066, 39, 30
295, -0.151, -0.0783, -0.0468, 0.581, 0.505, 0.433, 0.473, 0.193, 0.0598, 30, 0.51, -0.33, 47, 30, 1.5, 0.64, 78, 30, 0.088, 0.11, 34, 53
629, -0.434, -0.0567, -0.0784, 0.693, 0.416, 0.00469, 0.416, 0.0517, 0.011, 30, 0.066, 0.17, 34, 30, 0.33, 0.53, 44, 30, 0.71, -0.013, 52, 43
299, 0, -0.377, -0.225, 0.645, 0, 0.138, 0.235, 0.181, 0.163, 0.75, -0.43, 0.007, 6, 0.75, -0.42, 0.0053, 6, 0.75, -0.42, 0.01, 5.9, 6
257, -0.0312, -0.249, -0.0799, 0.526, 0.594, 0.207, 0.249, 0.25, 0.0921, 30, 2.3, -0.046, 99, 30, 2.3, 0.26, 99, 30, 2.1, 0.74, 94, 97
418, -0.152, -0.0406, -0.134, 0.645, 0.231, 0.301, 0.159, 0.43, 0.13, 30, 0.83, 0.25, 56, 15, -0.82, 0.27, 24, 15, -0.76, 0.43, 24, 35
744, -0.0539, -0.0131, -0.106, 0.228, 0.671, 0.00469, 0.416, 0.25, 0.163, 1.5, 0.41, -0.0038, 15, 1.6, 0.42, -0.0032, 15, 30, 0.056, -0.0034, 33, 21
787, -0.00147, -0.192, -0.137, 0.417, 0.416, 0.433, 0.239, 0.0207, 0.0535, 3.4, 0.091, 0.49, 11, 4, 0.41, -0.33, 18, 6.2, 0.29, 0.19, 16, 15
629, -0.00147, -0.192, -0.35, 0.417, 0.643, 0.0516, 0.239, 0.0404, 0.0598, 30, -0.088, -0.1, 32, 30, -0.041, -0.033, 32, 30, -0.1, -0.038, 32, 32
527, -0.0312, -0.382, -0.106, 0.526, 0.671, 0.138, 0.249, 0.181, 0.163, 1.6, 0.47, -0.042, 17, 4.1, 0.64, -0.16, 24, 4, 0.61, -0.13, 23, 21
257, -0.152, -0.377, -0.225, 0.645, 0.594, 0.0473, 0.49, 0.25, 0.0921, 30, -0.17, -0.33, 35, 30, -0.0017, -0.45, 35, 30, -0.22, -0.26, 34, 35
418, -0.168, -0.0925, -0.109, 0.469, 0.301, 0.00953, 0.416, 0.419, 0.0799, 30, 0.32, 0.067, 41, 30, 0.24, 0.098, 38, 30, 0.22, 0.1, 38, 39
775, -0.107, -0.233, -0.0468, 0.581, 0.597, 0.0473, 0.462, 0.212, 0.0921, 3.8, 0.47, -0.052, 19, 3.8, 0.48, -0.011, 19, 3.8, 0.5, 0.038, 20, 19
650, -0.615, -0.0533, -0.202, 0.337, 0.671, 0.0248, 0.134, 0.122, 0.0382, 3.8, 0.28, -0.43, 15, 5.8, -0.37, -0.0011, 11, 4.2, 0.19, -0.41, 13, 13
475, -0.636, -0.256, -0.137, 0.676, 0.643, 0.456, 0.147, 0.193, 0.125, 2.2, 0.18, 0.43, 12, 2.3, 0.14, 0.39, 10, 2.8, 0.3, 0.064, 13, 12
418, -0.152, -0.233, -0.289, 0.645, 0.519, 0.121, 0.49, 0.25, 0.163, 30, 0.34, -1.8, 56, 30, -0.63, -0.69, 40, 30, -0.63, -0.56, 39, 45
474, -0.539, -0.0832, -0.106, 0.676, 0.671, 0.0473, 0.147, 0.228, 0.165, 1.8, 0.4, -0.068, 15, 30, 3.4, -0.54, 1.3e+02, 1.6, 0.41, 0.039, 15, 55
418, -0.152, -0.233, -0.147, 0.244, 0.671, 0.189, 0.0761, 0.25, 0.0598, 4.1, 0.54, 0.045, 21, 3.2, 0.48, 0.094, 19, 4, 0.5, -0.049, 20, 20
504, -0.582, -0.325, -0.0784, 0.645, 0.476, 0.0473, 0.473, 0.335, 0.113, 2.5, 0.24, 0.51, 14, 2.3, 0.24, 0.53, 14, 2.7, 0.35, 0.38, 16, 15
418, -0.00147, -0.0406, -0.106, 0.417, 0.416, 0.433, 0.239, 0.0207, 0.0598, 30, -0.49, 1.7, 48, 30, -0.9, 1.5, 49, 30, -1.4, 1.2, 50, 49
629, -0.152, -0.192, -0.35, 0.645, 0.671, 0.00469, 0.416, 0.25, 0.163, 30, 0.32, -0.28, 42, 30, 0.26, -0.4, 41, 30, 0.28, -0.59, 43, 42
418, -0.152, -0.233, -0.147, 0.244, 0.671, 0.189, 0.0761, 0.25, 0.163, 4.7, 0.62, -0.00035, 24, 5.8, -0.15, -0.31, 10, 4.8, 0.53, 0.0013, 22, 19
418, -0.152, -0.0406, -0.106, 0.645, 0.671, 0.00469, 0.416, 0.25, 0.163, 30, -1.9, -0.27, 51, 30, -1.9, -0.52, 50, 1.6, 0.44, -0.038, 16, 39
418, -0.152, -0.233, -0.289, 0.645, 0.671, 0.0473, 0.473, 0.25, 0.165, 30, 2.3, -0.98, 1e+02, 30, 1.7, -1.7, 89, 30, 2.4, -1, 1.1e+02, 99
475, -0.539, -0.0832, -0.0784, 0.676, 0.7, 0.121, 0.147, 0.228, 0.0598, 1.1, 0.43, 0.0082, 15, 1.1, 0.42, 0.012, 15, 1.1, 0.42, 0.0098, 15, 15
775, -0.107, -0.233, -0.147, 0.581, 0.671, 0.00469, 0.0761, 0.212, 0.0799, 4.1, 0.42, -0.17, 18, 4.1, 0.39, -0.32, 18, 4.2, 0.42, -0.038, 18, 18
418, -0.152, -0.0925, -0.0468, 0.244, 0.505, 0.189, 0.462, 0.25, 0.163, 30, 0.7, -0.1, 52, 30, 0.56, 0.51, 50, 30, 0.28, 0.67, 44, 49
761, -0.152, -0.0567, -0.0784, 0.693, 0.643, 0.464, 0.241, 0.193, 0.0382, 1.1, 0.43, 0.066, 15, 1.4, 0.48, 0.031, 17, 1.2, 0.45, 0.049, 16, 16
308, -0.151, -0.0614, -0.151, 0.645, 0.671, 0.446, 0.473, 0.25, 0.163, 1.3, 0.4, 0.069, 14, 5.1, -0.18, 0.49, 11, 1.3, 0.41, 0.087, 15, 13
475, -0.539, -0.0832, -0.35, 0.676, 0.7, 0.121, 0.239, 0.228, 0.165, 3.6, 0.011, 0.32, 8, 4.3, -0.28, -0.34, 9.8, 1.6, -0.27, 0.2, 6, 7.9
629, -0.00147, -0.192, -0.289, 0.417, 0.416, 0.433, 0.147, 0.0207, 0.0598, 30, -1.4, -0.76, 47, 5.3, -0.61, 0.26, 13, 3.7, -0.44, -0.11, 9.2, 23
257, -0.434, -0.0567, -0.0784, 0.693, 0.594, 0.00469, 0.249, 0.0517, 0.011, 30, 0.98, 0.42, 61, 30, 1, 0.15, 62, 30, 0.98, -0.12, 60, 61
629, -0.0312, -0.249, -0.0799, 0.526, 0.416, 0.207, 0.416, 0.25, 0.0921, 3, 0.44, -0.19, 17, 2.8, 0.21, -0.42, 13, 2.9, 0.41, -0.25, 17, 16
504, -0.111, -0.311, -0.225, 0.333, 0.477, 0.0741, 0.373, 0.181, 0.113, 4.5, -0.34, 0.074, 9, 19, -0.74, 0.099, 27, 4.4, 0.22, -0.19, 13, 16
257, -0.0312, -0.377, -0.135, 0.526, 0.594, 0.138, 0.249, 0.337, 0.0921, 30, 0.63, -0.097, 50, 30, 0.64, -0.14, 50, 30, 0.59, -0.031, 49, 50
257, -0.152, -0.249, -0.289, 0.645, 0.671, 0.207, 0.249, 0.25, 0.0921, 30, 4.9, -1.3, 1.8e+02, 30, 5, -0.72, 1.8e+02, 2.4, 0.57, 0.098, 21, 1.3e+02
418, -0.0312, -0.233, -0.0799, 0.526, 0.594, 0.0473, 0.473, 0.25, 0.165, 30, 1.5, -1, 80, 30, 1.7, -0.62, 82, 30, 1.7, -0.73, 84, 82
418, -0.152, -0.0925, -0.106, 0.469, 0.477, 0.0473, 0.462, 0.25, 0.163, 30, 0.11, 0.18, 35, 30, -0.073, 0.18, 33, 30, -0.22, -0.029, 33, 34
569, -0.107, -0.233, -0.109, 0.645, 0.671, 0.00953, 0.49, 0.212, 0.0799, 5.8, -0.2, 0.39, 11, 3.9, 0.35, -0.074, 15, 7, 0.096, 0.19, 12, 13
770, -0.152, -0.192, -0.137, 0.645, 0.671, 0.00469, 0.239, 0.0207, 0.0703, 3.8, 0.099, 0.45, 11, 10, 0.31, 0.17, 21, 5.2, 0.44, 0.16, 20, 17
629, -0.00147, -0.192, -0.35, 0.417, 0.643, 0.464, 0.416, 0.25, 0.163, 2.8, 0.012, -0.44, 8.5, 2.8, 0.0073, -0.44, 8.4, 2.8, 0.047, -0.42, 9, 8.6
475, -0.539, -0.0925, -0.289, 0.469, 0.301, 0.121, 0.416, 0.419, 0.165, 2, -0.14, -0.31, 6.4, 2, -0.12, -0.32, 6.4, 2.1, -0.045, -0.31, 6.3, 6.4
418, -0.168, -0.0832, -0.109, 0.676, 0.519, 0.00953, 0.147, 0.228, 0.0799, 30, -2, -0.71, 52, 30, -1.9, -0.85, 52, 30, -1.9, -0.81, 52, 52
418, -0.152, -0.0406, -0.0468, 0.645, 0.671, 0.189, 0.416, 0.25, 0.163, 1, 0.44, 0.0017, 15, 1, 0.43, 0.019, 15, 1, 0.45, 0.0054, 16, 15
418, -0.152, -0.0925, -0.106, 0.244, 0.505, 0.00469, 0.462, 0.25, 0.163, 30, -1.1, 0.45, 43, 30, 0.11, 0.052, 34, 30, 0.32, 0.12, 41, 39
662, -0.0357, -0.0533, -0.137, 0.525, 0.229, 0.0248, 0.178, 0.394, 0.0382, 30, -1.7, -0.14, 48, 30, -1.6, 0.0049, 47, 30, -1.6, 0.16, 47, 47
650, -0.615, -0.164, -0.0158, 0.676, 0.643, 0.0876, 0.147, 0.193, 0.0818, 1, 0.43, -0.015, 15, 1, 0.43, -0.02, 15, 1, 0.4, -0.012, 14, 15
662, -0.107, -0.0925, -0.135, 0.469, 0.229, 0.0876, 0.462, 0.394, 0.0799, 30, 0.3, -0.096, 40, 30, 0.34, -0.062, 41, 30, -0.011, -0.1, 32, 38
569, -0.0357, -0.164, -0.0158, 0.525, 0.301, 0.00953, 0.178, 0.212, 0.0818, 30, -0.21, 0.79, 39, 30, -0.13, 0.72, 38, 30, -0.42, 0.71, 39, 39
475, -0.539, -0.0832, -0.106, 0.676, 0.519, 0.0473, 0.147, 0.228, 0.165, 30, 2.6, 0.47, 1.1e+02, 30, 2.5, 0.76, 1.1e+02, 30, 2.7, 0.059, 1.1e+02, 1.1e+02
474, -0.78, -0.0832, -0.289, 0.676, 0.671, 0.121, 0.147, 0.228, 0.165, 2, -0.25, -0.051, 5.5, 2.6, -0.072, -0.29, 6.6, 2.8, 0.018, 0.58, 9.9, 7.3
418, -0.152, -0.0783, -0.106, 0.581, 0.671, 0.00469, 0.416, 0.25, 0.163, 30, -0.62, -0.8, 41, 30, -0.52, -0.87, 41, 1.4, 0.43, -0.021, 15, 33
295, -0.434, -0.0406, -0.0468, 0.645, 0.505, 0.00469, 0.416, 0.0517, 0.011, 26, 0.81, -2.8, 72, 30, 4.1, -0.78, 1.6e+02, 28, 2, -2.8, 1e+02, 1.1e+02
650, -0.615, -0.0406, -0.106, 0.417, 0.643, 0.433, 0.147, 0.0207, 0.0382, 2.3, -0.29, -0.2, 6.9, 3, -0.13, 0.47, 8.9, 1.9, -0.37, -0.099, 6.7, 7.5
418, -0.00147, -0.0533, -0.137, 0.676, 0.416, 0.0248, 0.239, 0.193, 0.0598, 30, -2, -0.71, 52, 30, -2.1, 0.56, 52, 30, -1.9, 0.42, 51, 52
770, -0.168, -0.0925, -0.137, 0.469, 0.643, 0.464, 0.239, 0.419, 0.0799, 3.3, 0.0034, -0.43, 8.6, 2.5, 0.11, 0.48, 11, 2.5, 0.072, 0.49, 9.9, 9.7
418, -0.00147, -0.192, -0.109, 0.417, 0.301, 0.00953, 0.416, 0.0207, 0.0703, 30, -0.91, 0.19, 40, 30, -0.66, 0.6, 40, 30, -0.38, 0.68, 39, 40
418, -0.152, -0.233, -0.106, 0.645, 0.671, 0.0473, 0.49, 0.25, 0.163, 30, 0.025, -1.4, 46, 30, -0.31, 0.053, 34, 30, -0.38, -0.74, 39, 40
418, -0.152, -0.233, -0.106, 0.645, 0.671, 0.0473, 0.49, 0.25, 0.163, 30, 2.3, -0.87, 1e+02, 30, -0.016, -1.4, 45, 30, -0.35, -0.5, 37, 61
629, -0.00147, -0.311, -0.35, 0.417, 0.643, 0.0516, 0, 0.337, 0.0598, 30, 1.3, -0.43, 72, 30, 0.91, 0.6, 60, 30, 0.6, 0.73, 52, 61
504, -0.111, -0.192, -0.135, 0.333, 0.477, 0.0741, 0.373, 0.0404, 0.113, 30, -0.027, -0.11, 32, 30, 0.013, -0.19, 33, 30, -0.011, -0.2, 33, 33
650, -0.615, -0.0533, -0.289, 0.676, 0.519, 0.0248, 0.466, 0.228, 0.0703, 3.3, -0.39, 0.21, 8.8, 30, 0.14, 0.096, 36, 3.8, -0.15, 0.46, 9.7, 18
475, -0.539, -0.0832, -0.137, 0.766, 0.275, 0.121, 0.147, 0.292, 0.165, 2.7, -0.37, 0.09, 7.5, 30, 3.6, 0.21, 1.4e+02, 30, 2.2, 2.4, 1.1e+02, 85
418, -0.111, -0.311, -0.106, 0.645, 0.477, 0.0741, 0.49, 0.25, 0.113, 30, 0.17, -0.39, 39, 30, -0.22, 0.031, 33, 30, -0.31, -0.046, 34, 35
504, -0.152, -0.233, -0.135, 0.333, 0.671, 0.0473, 0.373, 0.337, 0.163, 30, -0.11, -0.17, 33, 30, -0.16, -0.003, 33, 30, -0.11, -0.059, 32, 33
775, -0.107, -0.0925, -0.134, 0.581, 0.231, 0.00469, 0.159, 0.212, 0.13, 30, -0.28, 0.042, 34, 30, -0.34, -0.026, 34, 30, -0.3, 0.16, 34, 34
744, -0.0539, -0.0131, -0.0468, 0.228, 0.505, 0.301, 0.462, 0.43, 0.0799, 30, -0.21, -0.051, 33, 30, 0.067, -0.16, 34, 30, 0.046, -0.086, 33, 33
775, -0.107, -0.0832, -0.109, 0.469, 0.519, 0.121, 0.147, 0.228, 0.165, 30, 0.74, -0.13, 53, 6.8, 0.053, -0.49, 14, 30, 0.7, 0.26, 52, 40
475, -0.539, -0.0925, -0.289, 0.676, 0.301, 0.00953, 0.462, 0.212, 0.0799, 30, 0.00069, 0.054, 32, 30, 0.053, 0.08, 33, 30, 0.11, 0.037, 34, 33
629, -0.152, -0.0406, -0.106, 0.417, 0.671, 0.00469, 0.239, 0.25, 0.0598, 30, -0.1, -0.022, 32, 2, 0.42, -0.02, 16, 30, -0.092, -0.016, 32, 27
418, -0.00147, -0.192, -0.35, 0.645, 0.416, 0.433, 0.416, 0.0207, 0.163, 9.1, 0.24, -0.059, 17, 4.2, -0.53, 0.23, 11, 4.8, -0.64, 0.12, 12, 13
629, -0.434, -0.311, -0.0784, 0.693, 0.643, 0.00469, 0.249, 0.337, 0.0598, 5.7, 0.29, -0.29, 17, 7.8, -0.37, 0.11, 13, 1.5, 0.41, -0.04, 15, 15
257, -0.00147, -0.0567, -0.35, 0.417, 0.594, 0.0516, 0, 0.0517, 0.011, 30, -1.6, -0.21, 47, 30, -1.6, -0.0019, 47, 30, -2.3, 0.19, 54, 50
257, -0.0135, -0.249, -0.289, 0.645, 0.671, 0.138, 0.249, 0.25, 0.124, 30, 2.2, 0.14, 96, 30, 2.2, 0.29, 96, 30, 2.1, -0.36, 95, 96
495, -0.152, -0.377, -0.225, 0.569, 0.594, 0.207, 0.249, 0.181, 0.0921, 2.4, 0.35, -0.38, 15, 2.6, 0.25, -0.46, 14, 2.5, 0.21, -0.46, 13, 14
295, -0.434, -0.0406, -0.106, 0.645, 0.671, 0.00469, 0.416, 0.25, 0.17, 30, 3.5, 0.28, 1.3e+02, 1.6, 0.45, 0.02, 16, 30, 2.5, -0.8, 1.1e+02, 86
418, -0.152, -0.233, -0.0468, 0.581, 0.201, 0.0473, 0.49, 0.451, 0.163, 30, -0.16, 0.0089, 33, 30, -0.046, -0.17, 33, 30, -0.09, -0.017, 32, 32
650, -0.615, -0.0406, -0.0468, 0.676, 0.201, 0.00469, 0.147, 0.193, 0.0382, 4.7, -0.33, -0.015, 9, 30, 0.11, 0.079, 34, 4.5, -0.26, 0.12, 8.3, 17
295, -0.434, -0.0533, -0.137, 0.581, 0.643, 0.0248, 0.416, 0.451, 0.17, 30, 4.4, -0.62, 1.6e+02, 30, 2.9, -2.3, 1.3e+02, 30, 2.6, -2.3, 1.2e+02, 1.4e+02
418, -0.152, -0.0925, -0.0468, 0.645, 0.505, 0.00469, 0.462, 0.25, 0.163, 30, -2.1, 0.51, 53, 30, -0.44, -1.3, 45, 30, -1.5, -0.84, 48, 48
418, -0.152, -0.0406, -0.106, 0.244, 0.671, 0.189, 0.416, 0.25, 0.163, 30, 0.044, 0.091, 33, 30, 0.051, 0.047, 33, 30, 0.73, 0.021, 53, 39
475, -0.539, -0.0832, -0.106, 0.676, 0.519, 0.00469, 0.147, 0.228, 0.163, 30, 2.7, -0.53, 1.1e+02, 30, 2.7, 0.14, 1.1e+02, 30, 2.6, -0.042, 1.1e+02, 1.1e+02
418, -0.152, -0.0406, -0.106, 0.645, 0.671, 0.0473, 0.416, 0.25, 0.165, 30, 0.59, 0.2, 49, 30, 0.46, -0.43, 47, 30, 0.5, 0.15, 46, 47
418, -0.152, -0.0925, -0.109, 0.244, 0.301, 0.00469, 0.416, 0.25, 0.163, 30, -0.025, 0.17, 33, 30, -0.0029, -0.23, 33, 30, -0.22, 0.024, 33, 33
418, -0.168, -0.0925, -0.106, 0.469, 0.505, 0.00953, 0.462, 0.419, 0.0799, 30, 0.3, 0.062, 40, 30, 0.32, 0.043, 40, 30, 0.29, 0.016, 40, 40
418, -0.434, -0.0925, -0.106, 0.244, 0.505, 0.00469, 0.416, 0.451, 0.17, 3.2, 0.038, -0.22, 7.1, 3.8, -0.53, 0.35, 11, 3.1, 0.26, -0.1, 12, 10
295, -0.152, -0.0406, -0.0468, 0.581, 0.201, 0.00469, 0.462, 0.25, 0.163, 30, -0.7, -0.11, 38, 30, -1, 0.64, 43, 30, -0.89, 0.22, 40, 41
418, -0.0135, -0.0925, -0.106, 0.569, 0.594, 0.138, 0.249, 0.181, 0.163, 30, -0.85, -0.11, 40, 30, -0.36, 0.75, 39, 30, -0.62, 0.51, 39, 39
495, -0.152, -0.377, -0.225, 0.244, 0.505, 0.00469, 0.462, 0.25, 0.124, 6.8, 0.41, -0.44, 22, 3.4, 0.33, 0.13, 14, 3.6, 0.34, -0.11, 15, 17
744, -0.0539, -0.0533, -0.137, 0.676, 0.416, 0.0248, 0.239, 0.43, 0.13, 30, -1.3, 0.41, 45, 30, -1.1, 0.63, 44, 30, -1.3, 0.51, 45, 45
418, -0.00147, -0.0131, -0.134, 0.228, 0.231, 0.301, 0.159, 0.193, 0.0598, 30, -0.91, -1.9, 52, 30, -1.3, -1.8, 54, 30, -1, -2, 53, 53
418, -0.615, -0.0533, -0.137, 0.645, 0.643, 0.0248, 0.147, 0.193, 0.163, 7.3, 0.51, -0.45, 25, 3.8, 0.46, -0.094, 19, 5.6, 0.088, -0.27, 11, 18
650, -0.152, -0.233, -0.106, 0.676, 0.671, 0.0473, 0.49, 0.25, 0.0382, 3.5, 0.51, -0.091, 20, 5.4, 0.56, -0.05, 23, 3.2, 0.53, 0.11, 20, 21
257, -0.0312, -0.249, -0.289, 0.526, 0.671, 0.207, 0.249, 0.25, 0.0921, 30, 2.9, -0.8, 1.2e+02, 30, 3.1, -0.52, 1.2e+02, 30, 3.1, -0.22, 1.3e+02, 1.2e+02
257, -0.152, -0.249, -0.0799, 0.645, 0.594, 0.207, 0.249, 0.25, 0.0921, 30, 3.1, -0.95, 1.2e+02, 30, 3.3, -0.3, 1.3e+02, 30, 3.3, -0.39, 1.3e+02, 1.3e+02
418, -0.152, -0.249, -0.106, 0.244, 0.35, 0.207, 0.462, 0.25, 0.163, 3.6, -0.32, 0.044, 7.9, 6, -0.15, 0.21, 9.6, 3.8, -0.28, 0.021, 7.6, 8.3
299, 0, -0.0925, -0.0799, 0.645, 0.505, 0.00469, 0.235, 0.25, 0.163, 30, -1.9, -0.26, 50, 30, -2, 0.42, 51, 30, -1.9, -0.089, 51, 51
418, -0.152, -0.233, -0.4, 0.645, 0.671, 0.00469, 0.49, 0.25, 0.163, 30, -1.2, 1.4, 49, 30, -2.2, 0.21, 53, 30, -2.2, 0.13, 53, 51
629, -0.152, -0.192, -0.106, 0.645, 0.671, 0.0473, 0.416, 0.25, 0.163, 5.8, 0.63, -0.2, 26, 4.5, 0.56, -0.24, 23, 5.1, 0.66, -0.13, 26, 25
418, -0.168, -0.233, -0.106, 0.581, 0.505, 0.00469, 0.49, 0.25, 0.0921, 30, -0.27, 1.3, 45, 30, -0.48, 1.3, 44, 30, 0.14, 0.38, 38, 42
418, -0.152, -0.0406, -0.0468, 0.645, 0.671, 0.00469, 0.416, 0.0517, 0.163, 1, 0.43, -0.019, 15, 1, 0.42, -0.023, 15, 1, 0.44, -0.023, 15, 15
